Date,Product_ID,Category,Region,Sales_Quantity,Sales_Revenue,Discount_Applied
2020-02-18,P003,Clothing,North,6,2710.17,279.66
2020-02-18,P044,Toys,East,18,1033.15,270.59
2020-02-19,P019,Electronics,North,13,609.97,85.4
2020-02-19,P004,Groceries,South,3,343.54,39.27
2020-02-19,P020,Groceries,East,13,3019.46,274.73
2020-02-19,P017,Home & Kitchen,West,6,2047.22,47.03
2020-02-19,P048,Electronics,South,15,3606.3,441.14
2020-02-19,P033,Home & Kitchen,West,18,8742.95,1474.56
2020-02-19,P027,Groceries,East,12,751.17,138.09
2020-02-19,P049,Home & Kitchen,East,12,4178.41,812.58
2020-02-19,P016,Toys,West,3,613.76,153.5
2020-02-19,P006,Groceries,North,17,7652.28,2209.05
2020-02-20,P019,Groceries,South,6,2831.23,201.42
2020-02-20,P001,Toys,West,6,775.97,196.53
2020-02-20,P018,Clothing,West,9,1419.23,243.98
2020-02-20,P045,Home & Kitchen,East,3,1245.3,266.31
2020-02-20,P038,Toys,East,4,483.12,30.57
2020-02-20,P044,Home & Kitchen,South,1,203.11,47.73
2020-02-20,P021,Home & Kitchen,North,10,177.56,32.15
2020-02-20,P027,Electronics,South,17,2647.3,157.33
2020-02-20,P005,Clothing,East,15,3192.38,475.88
2020-02-20,P048,Electronics,West,2,179.23,22.48
2020-02-21,P040,Toys,West,13,5421.26,1310.29
2020-02-21,P001,Groceries,North,4,1638.26,457.27
2020-02-21,P027,Toys,West,15,6539.86,163.87
2020-02-21,P020,Clothing,East,13,5667.53,1290.64
2020-02-21,P008,Groceries,East,15,3004.7,477.69
2020-02-21,P028,Home & Kitchen,North,10,1082.51,96.25
2020-02-21,P032,Toys,North,6,1059.28,129.57
2020-02-21,P031,Clothing,North,4,1177.98,119.28
2020-02-21,P004,Clothing,North,11,3547.99,276.56
2020-02-21,P047,Toys,West,15,2282.36,157.48
2020-02-22,P048,Clothing,West,17,7573.62,2253.82
2020-02-22,P031,Electronics,East,10,3967.74,717.13
2020-02-22,P017,Toys,West,19,1279.61,375.88
2020-02-22,P049,Home & Kitchen,East,13,934.24,42.54
2020-02-22,P028,Home & Kitchen,North,2,768.17,1.25
2020-02-22,P016,Toys,South,10,3477.15,243.4
2020-02-22,P033,Groceries,West,9,2950.71,222.26
2020-02-22,P025,Groceries,South,18,490.92,108.12
2020-02-22,P014,Clothing,West,2,417.26,15.82
2020-02-22,P046,Clothing,North,10,453.91,35.21
2020-02-23,P017,Toys,North,8,545.99,72.46
2020-02-23,P044,Toys,West,17,5681.45,948.65
2020-02-23,P046,Toys,North,9,2097.28,313.94
2020-02-23,P032,Groceries,North,8,1181.48,105.9
2020-02-23,P007,Home & Kitchen,North,3,544.55,41.57
2020-02-23,P049,Groceries,East,3,1349.7,223.96
2020-02-23,P003,Electronics,East,2,611.06,71.26
2020-02-23,P023,Electronics,West,1,160.88,4.66
2020-02-23,P025,Home & Kitchen,East,15,7327.7,889.71
2020-02-23,P011,Clothing,West,3,1338.61,186.26
2020-02-24,P050,Home & Kitchen,South,10,4109.33,51.26
2020-02-24,P049,Home & Kitchen,East,6,779.37,71.96
2020-02-24,P038,Clothing,West,1,488.63,79.86
2020-02-24,P037,Toys,South,15,2783.81,535.3
2020-02-24,P021,Groceries,West,12,4228.33,705.87
2020-02-24,P018,Home & Kitchen,East,5,76.81,7.28
2020-02-24,P036,Electronics,North,4,803.96,182.4
2020-02-24,P016,Clothing,East,9,1162.67,42.01
2020-02-24,P041,Toys,East,15,2641.27,646.4
2020-02-24,P032,Groceries,East,1,255.44,12.41
2020-02-25,P039,Home & Kitchen,West,14,1098.14,56.69
2020-02-25,P013,Groceries,West,3,239.9,31.15
2020-02-25,P044,Toys,North,17,4491.63,430.02
2020-02-25,P019,Electronics,West,11,4364.23,1199.01
2020-02-25,P014,Toys,South,7,2385.97,231.27
2020-02-25,P043,Clothing,East,13,2601.27,470.83
2020-02-25,P005,Home & Kitchen,North,18,5263.55,1477.91
2020-02-25,P008,Electronics,South,1,78.82,18.58
2020-02-25,P047,Home & Kitchen,East,9,3938.11,15.25
2020-02-25,P009,Groceries,North,11,774.72,102.23
2020-02-26,P036,Groceries,East,15,1136.48,253.08
2020-02-26,P001,Groceries,East,3,90.96,10.85
2020-02-26,P041,Groceries,North,19,8404.93,682.36
2020-02-26,P042,Clothing,West,15,3829.8,71.28
2020-02-26,P030,Groceries,West,16,4562.87,1201.91
2020-02-26,P040,Toys,South,13,795.63,219.01
2020-02-26,P047,Clothing,North,17,5517.49,75.45
2020-02-26,P008,Home & Kitchen,West,14,3218.15,435.96
2020-02-26,P050,Clothing,West,17,6787.42,1540.93
2020-02-26,P032,Electronics,West,11,3816.0,834.31
2020-02-27,P001,Groceries,West,9,2854.85,633.51
2020-02-27,P031,Home & Kitchen,South,12,4401.37,554.59
2020-02-27,P035,Home & Kitchen,North,19,5003.32,102.03
2020-02-27,P030,Electronics,North,3,222.88,27.8
2020-02-27,P022,Groceries,South,16,5091.8,1174.56
2020-02-27,P023,Groceries,South,8,668.6,190.41
2020-02-27,P017,Groceries,South,8,545.18,66.91
2020-02-27,P011,Home & Kitchen,West,11,3870.45,683.93
2020-02-27,P036,Groceries,East,18,5218.54,252.77
2020-02-27,P042,Electronics,East,13,1510.32,31.33
2020-02-28,P037,Electronics,North,17,7335.91,1270.1
2020-02-28,P012,Electronics,West,2,630.7,152.96
2020-02-28,P043,Electronics,West,19,2500.27,245.59
2020-02-28,P010,Electronics,South,16,1653.27,122.44
2020-02-28,P049,Clothing,North,13,3848.73,492.44
2020-02-28,P016,Electronics,West,11,533.01,27.48
2020-02-28,P015,Electronics,West,18,2614.06,313.93
2020-02-28,P004,Electronics,East,15,2951.83,764.65
2020-02-28,P022,Groceries,North,4,546.68,54.58
2020-02-28,P019,Electronics,West,5,1159.83,196.45
2020-02-29,P015,Toys,West,5,599.76,72.93
2020-02-29,P045,Home & Kitchen,South,15,6917.24,1685.2
2020-02-29,P050,Electronics,West,15,5653.25,1521.28
2020-02-29,P021,Electronics,East,6,1935.46,14.85
2020-02-29,P017,Electronics,North,16,3930.5,128.54
2020-02-29,P019,Clothing,West,16,6485.9,1703.5
2020-02-29,P039,Groceries,North,7,3005.31,689.4
2020-02-29,P006,Electronics,South,18,8510.16,1742.56
2020-02-29,P036,Electronics,East,17,5717.64,396.71
2020-02-29,P016,Home & Kitchen,South,2,73.05,3.88
2020-03-01,P002,Toys,West,18,3723.3,990.08
2020-03-01,P050,Home & Kitchen,East,18,5715.56,463.92
2020-03-01,P036,Home & Kitchen,South,15,6486.37,257.42
2020-03-01,P037,Groceries,West,17,1949.07,32.84
2020-03-01,P045,Toys,South,2,175.79,24.4
2020-03-01,P049,Groceries,North,6,217.5,25.89
2020-03-01,P028,Clothing,North,5,1666.29,297.62
2020-03-01,P041,Groceries,West,3,1344.16,344.07
2020-03-01,P015,Electronics,East,17,2414.86,33.37
2020-03-01,P019,Toys,North,7,1146.76,205.06
2020-03-02,P015,Groceries,East,7,2859.22,752.65
2020-03-02,P003,Clothing,East,19,393.35,63.13
2020-03-02,P046,Toys,East,7,1709.4,506.1
2020-03-02,P013,Clothing,North,4,1984.43,510.51
2020-03-02,P021,Home & Kitchen,North,14,6021.22,588.66
2020-03-02,P042,Clothing,East,19,266.88,72.39
2020-03-02,P019,Home & Kitchen,South,8,1258.96,91.09
2020-03-02,P017,Home & Kitchen,South,3,554.46,72.96
2020-03-02,P008,Home & Kitchen,West,19,3200.12,102.53
2020-03-02,P030,Clothing,East,17,2732.6,552.55
2020-03-03,P045,Electronics,West,1,82.11,13.48
2020-03-03,P023,Home & Kitchen,South,6,1258.14,15.03
2020-03-03,P030,Clothing,North,7,939.08,273.16
2020-03-03,P039,Electronics,East,4,374.61,44.08
2020-03-03,P025,Electronics,North,2,765.88,24.97
2020-03-03,P005,Groceries,South,3,947.09,54.56
2020-03-03,P028,Clothing,North,9,2411.09,539.4
2020-03-03,P009,Clothing,West,18,8323.49,2048.39
2020-03-03,P031,Groceries,South,6,1087.19,48.44
2020-03-03,P047,Clothing,South,4,1112.83,80.74
2020-03-04,P029,Groceries,South,16,4685.99,1004.72
2020-03-04,P003,Groceries,North,18,7970.71,1324.72
2020-03-04,P030,Groceries,North,18,6584.23,595.47
2020-03-04,P020,Groceries,South,17,3216.07,733.09
2020-03-04,P037,Toys,South,15,6615.65,98.45
2020-03-04,P004,Home & Kitchen,East,5,2184.75,57.09
2020-03-04,P018,Clothing,North,14,6733.55,898.63
2020-03-04,P046,Groceries,East,2,918.05,152.46
2020-03-04,P038,Toys,North,12,4882.13,500.69
2020-03-04,P019,Home & Kitchen,North,3,1478.87,351.06
2020-03-05,P031,Electronics,East,15,2552.43,296.87
2020-03-05,P021,Toys,South,14,4229.74,927.9
2020-03-05,P005,Clothing,West,4,848.22,78.74
2020-03-05,P018,Toys,North,14,544.29,146.53
2020-03-05,P043,Clothing,West,19,1898.28,316.35
2020-03-05,P019,Home & Kitchen,South,11,513.82,54.89
2020-03-05,P017,Groceries,East,15,3270.32,162.37
2020-03-05,P047,Groceries,North,9,2875.37,169.49
2020-03-05,P039,Electronics,South,8,1315.39,220.88
2020-03-05,P023,Clothing,West,3,469.81,37.36
2020-03-06,P040,Clothing,North,12,2121.19,593.64
2020-03-06,P033,Electronics,North,6,2514.15,650.53
2020-03-06,P048,Toys,South,6,1671.86,371.49
2020-03-06,P007,Home & Kitchen,South,8,1375.58,74.12
2020-03-06,P015,Electronics,South,7,1710.32,220.19
2020-03-06,P016,Toys,North,12,1484.53,86.83
2020-03-06,P014,Electronics,West,10,356.64,61.71
2020-03-06,P035,Home & Kitchen,East,2,408.28,52.05
2020-03-06,P024,Groceries,East,7,1552.32,393.04
2020-03-06,P030,Clothing,East,1,199.66,36.94
2020-03-07,P047,Toys,South,13,5603.4,1168.17
2020-03-07,P017,Groceries,East,12,809.13,141.21
2020-03-07,P009,Toys,North,15,6607.8,1285.91
2020-03-07,P015,Clothing,West,13,1812.43,171.94
2020-03-07,P034,Clothing,West,7,2669.79,541.75
2020-03-07,P007,Toys,North,6,1438.25,97.42
2020-03-07,P028,Clothing,North,5,2488.89,336.21
2020-03-07,P041,Groceries,North,17,8370.87,525.1
2020-03-07,P020,Home & Kitchen,West,4,1680.45,407.63
2020-03-07,P029,Clothing,North,12,2708.2,663.5
2020-03-08,P020,Electronics,East,2,758.63,89.61
2020-03-08,P039,Electronics,East,13,1625.77,142.27
2020-03-08,P017,Toys,West,5,740.88,82.09
2020-03-08,P029,Clothing,North,16,7635.25,1982.66
2020-03-08,P026,Clothing,South,7,92.73,9.43
2020-03-08,P038,Toys,North,9,2652.5,204.04
2020-03-08,P001,Electronics,West,8,2658.92,30.63
2020-03-08,P003,Home & Kitchen,East,2,858.27,120.21
2020-03-08,P024,Clothing,West,15,5401.42,718.76
2020-03-08,P044,Toys,South,4,1518.72,313.97
2020-03-09,P006,Electronics,West,17,2456.56,135.82
2020-03-09,P001,Groceries,North,9,254.65,1.49
2020-03-09,P011,Toys,North,8,1736.27,14.12
2020-03-09,P029,Toys,South,1,60.41,11.05
2020-03-09,P003,Groceries,East,17,8387.98,631.3
2020-03-09,P039,Electronics,North,7,1198.6,221.17
2020-03-09,P008,Toys,West,6,857.72,246.73
2020-03-09,P037,Groceries,South,15,2172.94,181.88
2020-03-09,P035,Electronics,North,13,418.71,72.67
2020-03-09,P038,Electronics,West,3,1099.05,117.96
2020-03-10,P031,Home & Kitchen,West,18,3395.38,786.52
2020-03-10,P001,Home & Kitchen,East,17,7622.54,66.19
2020-03-10,P010,Electronics,East,3,871.09,89.39
2020-03-10,P029,Toys,West,1,97.81,22.02
2020-03-10,P012,Clothing,East,7,1805.94,241.37
2020-03-10,P014,Home & Kitchen,West,18,5920.23,1549.66
2020-03-10,P003,Clothing,West,8,2349.1,506.01
2020-03-10,P011,Toys,South,6,809.58,141.16
2020-03-10,P016,Electronics,South,8,3868.27,1111.9
2020-03-10,P046,Groceries,South,4,1678.15,162.61
2020-03-11,P036,Clothing,West,15,300.38,76.04
2020-03-11,P041,Clothing,West,3,1407.67,285.96
2020-03-11,P016,Home & Kitchen,East,12,2932.29,193.61
2020-03-11,P021,Groceries,West,2,134.39,11.68
2020-03-11,P034,Electronics,West,6,2288.17,495.9
2020-03-11,P008,Electronics,East,13,2424.58,284.34
2020-03-11,P027,Toys,West,3,1203.2,87.23
2020-03-11,P047,Home & Kitchen,East,12,2627.45,72.11
2020-03-11,P045,Groceries,East,6,2071.09,194.37
2020-03-11,P013,Home & Kitchen,North,9,4468.56,1042.58
2020-03-12,P034,Electronics,North,11,945.55,86.27
2020-03-12,P027,Clothing,West,15,4856.02,1215.45
2020-03-12,P018,Groceries,North,1,231.89,36.78
2020-03-12,P023,Clothing,South,5,1101.66,96.72
2020-03-12,P017,Clothing,East,10,2188.45,655.91
2020-03-12,P014,Electronics,West,6,462.18,121.62
2020-03-12,P037,Groceries,North,16,925.16,180.28
2020-03-12,P001,Groceries,East,13,4841.69,934.11
2020-03-12,P004,Clothing,North,7,505.07,39.4
2020-03-12,P009,Groceries,East,2,969.8,132.07
2020-03-13,P023,Electronics,East,10,3325.96,815.08
2020-03-13,P016,Groceries,North,6,941.59,16.13
2020-03-13,P050,Groceries,South,15,4942.16,59.01
2020-03-13,P022,Groceries,East,15,6689.43,901.14
2020-03-13,P014,Home & Kitchen,North,2,674.06,166.07
2020-03-13,P042,Clothing,South,6,2521.35,663.46
2020-03-13,P008,Electronics,North,7,701.99,21.46
2020-03-13,P034,Home & Kitchen,South,8,3381.17,444.33
2020-03-13,P035,Electronics,North,16,4693.67,962.84
2020-03-13,P020,Clothing,North,16,6967.36,395.98
2020-03-14,P035,Clothing,South,18,7525.02,126.9
2020-03-14,P030,Groceries,West,7,3327.81,299.44
2020-03-14,P015,Electronics,North,1,21.34,6.11
2020-03-14,P018,Electronics,East,3,1072.65,56.6
2020-03-14,P050,Toys,North,13,1427.38,61.77
2020-03-14,P003,Home & Kitchen,West,4,1825.33,80.29
2020-03-14,P043,Electronics,East,15,1238.95,254.02
2020-03-14,P006,Home & Kitchen,North,15,3738.54,1022.45
2020-03-14,P039,Groceries,East,13,6397.62,560.91
2020-03-14,P021,Electronics,South,18,5120.53,387.61
2020-03-15,P010,Groceries,South,17,7582.55,1295.47
2020-03-15,P038,Electronics,East,14,2438.32,134.17
2020-03-15,P030,Home & Kitchen,North,3,351.02,13.88
2020-03-15,P042,Home & Kitchen,West,2,115.96,27.16
2020-03-15,P006,Groceries,South,16,3630.9,532.91
2020-03-15,P008,Toys,East,5,1911.27,536.79
2020-03-15,P045,Clothing,East,17,8103.1,581.8
2020-03-15,P009,Electronics,North,4,153.22,12.32
2020-03-15,P043,Electronics,North,18,6514.6,502.57
2020-03-15,P031,Clothing,North,15,2861.76,538.09
2020-03-16,P007,Home & Kitchen,East,9,127.56,5.5
2020-03-16,P046,Toys,West,12,4731.84,345.96
2020-03-16,P024,Groceries,South,5,1128.57,239.91
2020-03-16,P030,Home & Kitchen,East,2,640.93,13.59
2020-03-16,P017,Home & Kitchen,North,3,719.68,176.19
2020-03-16,P032,Groceries,South,11,2180.16,582.77
2020-03-16,P036,Toys,North,4,1216.52,229.93
2020-03-16,P006,Clothing,South,4,205.25,1.03
2020-03-16,P015,Groceries,East,18,3166.31,164.1
2020-03-16,P034,Clothing,North,15,7201.11,1839.7
2020-03-17,P004,Electronics,North,6,894.27,233.13
2020-03-17,P020,Clothing,South,10,3607.56,634.46
2020-03-17,P030,Toys,South,17,3989.02,294.17
2020-03-17,P003,Clothing,East,12,3811.37,620.8
2020-03-17,P050,Clothing,North,13,3016.77,164.38
2020-03-17,P009,Home & Kitchen,North,15,3552.13,909.13
2020-03-17,P006,Clothing,East,2,133.98,15.36
2020-03-17,P035,Clothing,West,6,1095.5,207.42
2020-03-17,P036,Home & Kitchen,East,18,8695.6,455.96
2020-03-17,P002,Groceries,East,11,1630.98,234.68
2020-03-18,P033,Clothing,East,6,1575.09,17.54
2020-03-18,P045,Toys,North,17,7723.81,202.56
2020-03-18,P004,Toys,East,12,4893.44,318.71
2020-03-18,P007,Groceries,North,11,1050.85,178.89
2020-03-18,P020,Clothing,West,1,140.4,16.83
2020-03-18,P044,Home & Kitchen,West,11,833.97,3.51
2020-03-18,P032,Electronics,East,3,88.53,15.92
2020-03-18,P025,Clothing,North,13,5877.03,1258.34
2020-03-18,P043,Groceries,South,18,1208.94,277.65
2020-03-18,P026,Clothing,South,9,710.5,138.18
2020-03-19,P006,Toys,North,5,608.31,130.24
2020-03-19,P043,Clothing,North,18,7811.37,1390.99
2020-03-19,P023,Toys,East,16,3654.18,128.24
2020-03-19,P037,Groceries,East,14,4098.55,97.05
2020-03-19,P004,Groceries,North,11,5229.27,840.38
2020-03-19,P041,Toys,South,19,7589.48,776.33
2020-03-19,P048,Clothing,East,14,454.15,75.51
2020-03-19,P011,Electronics,North,17,7808.06,2127.73
2020-03-19,P028,Groceries,South,4,1957.09,453.95
2020-03-19,P002,Home & Kitchen,East,16,1417.37,195.88
2020-03-20,P045,Toys,West,16,1059.63,185.42
2020-03-20,P011,Home & Kitchen,North,18,1223.57,335.76
2020-03-20,P022,Electronics,West,3,1483.85,117.99
2020-03-20,P004,Clothing,South,19,1995.57,65.9
2020-03-20,P018,Home & Kitchen,East,11,4423.38,1043.99
2020-03-20,P029,Toys,South,19,1517.64,129.61
2020-03-20,P043,Groceries,North,15,6610.15,386.69
2020-03-20,P042,Toys,South,15,4814.75,1010.21
2020-03-20,P008,Home & Kitchen,South,19,4481.25,486.21
2020-03-20,P044,Home & Kitchen,West,11,4319.31,217.85
2020-03-21,P032,Clothing,East,17,4285.0,141.59
2020-03-21,P006,Toys,South,17,217.08,23.45
2020-03-21,P033,Home & Kitchen,South,5,274.83,16.41
2020-03-21,P031,Home & Kitchen,South,1,460.71,12.94
2020-03-21,P027,Home & Kitchen,West,8,2824.99,341.14
2020-03-21,P030,Clothing,East,10,497.57,141.49
2020-03-21,P007,Toys,East,18,2901.58,686.76
2020-03-21,P038,Clothing,South,13,4521.33,330.32
2020-03-21,P034,Toys,North,1,402.57,18.53
2020-03-21,P024,Clothing,North,5,2001.17,424.59
2020-03-22,P037,Toys,North,15,7431.31,1968.16
2020-03-22,P001,Home & Kitchen,South,3,298.01,41.31
2020-03-22,P012,Clothing,West,6,319.21,29.02
2020-03-22,P006,Groceries,East,2,929.09,18.29
2020-03-22,P022,Electronics,South,2,962.0,223.69
2020-03-22,P041,Toys,North,15,6382.31,1036.24
2020-03-22,P029,Groceries,East,1,358.24,22.3
2020-03-22,P030,Groceries,North,8,3867.7,524.71
2020-03-22,P024,Home & Kitchen,South,7,2522.42,751.15
2020-03-22,P035,Clothing,North,3,535.03,13.36
2020-03-23,P029,Electronics,East,4,1027.24,74.92
2020-03-23,P007,Electronics,West,4,1802.62,359.52
2020-03-23,P018,Home & Kitchen,North,6,2478.82,310.63
2020-03-23,P012,Groceries,East,1,137.78,41.31
2020-03-23,P002,Toys,East,7,3225.47,937.08
2020-03-23,P031,Electronics,North,2,945.57,191.08
2020-03-23,P050,Toys,North,12,1487.06,209.59
2020-03-23,P003,Groceries,South,15,1294.71,195.65
2020-03-23,P048,Toys,South,12,3715.78,214.8
2020-03-23,P041,Home & Kitchen,North,13,4685.98,817.4
2020-03-24,P040,Electronics,East,10,4435.31,1031.11
2020-03-24,P041,Clothing,East,6,2965.46,413.93
2020-03-24,P020,Home & Kitchen,South,6,1772.64,54.72
2020-03-24,P036,Groceries,South,16,6153.44,495.27
2020-03-24,P011,Clothing,West,11,1427.92,210.25
2020-03-24,P046,Groceries,West,6,1699.57,281.81
2020-03-24,P002,Electronics,South,16,5686.89,1217.54
2020-03-24,P004,Home & Kitchen,West,19,1959.13,84.64
2020-03-24,P009,Clothing,East,8,1746.71,151.0
2020-03-24,P047,Toys,South,18,8971.93,1158.3
2020-03-25,P016,Toys,West,7,803.47,188.13
2020-03-25,P037,Electronics,East,11,250.83,49.54
2020-03-25,P039,Toys,West,13,5563.81,1140.32
2020-03-25,P045,Electronics,West,2,801.09,122.2
2020-03-25,P028,Groceries,East,2,217.32,35.02
2020-03-25,P014,Clothing,East,4,439.36,104.46
2020-03-25,P024,Groceries,North,17,6226.02,1373.7
2020-03-25,P013,Groceries,North,2,240.28,8.33
2020-03-25,P033,Groceries,South,7,3241.12,843.96
2020-03-25,P001,Home & Kitchen,North,11,2559.38,466.04
2020-03-26,P036,Toys,North,8,2292.93,606.51
2020-03-26,P048,Electronics,South,15,6562.93,988.02
2020-03-26,P038,Electronics,East,13,381.27,21.85
2020-03-26,P026,Home & Kitchen,North,14,2160.52,248.9
2020-03-26,P008,Electronics,South,3,419.39,14.78
2020-03-26,P035,Toys,West,11,3221.75,515.62
2020-03-26,P027,Electronics,East,11,2887.13,411.17
2020-03-26,P046,Clothing,East,6,2701.81,633.79
2020-03-26,P045,Home & Kitchen,South,13,432.4,87.28
2020-03-26,P012,Clothing,South,9,934.53,104.09
2020-03-27,P017,Clothing,West,2,525.96,23.63
2020-03-27,P005,Clothing,North,11,3102.66,334.16
2020-03-27,P043,Home & Kitchen,South,4,677.36,151.28
2020-03-27,P040,Clothing,North,1,324.95,85.13
2020-03-27,P014,Home & Kitchen,West,13,3974.08,623.72
2020-03-27,P037,Clothing,South,16,2147.34,564.17
2020-03-27,P016,Home & Kitchen,East,3,474.41,98.79
2020-03-27,P030,Clothing,South,7,1065.47,217.91
2020-03-27,P025,Home & Kitchen,West,10,3961.15,258.8
2020-03-27,P032,Clothing,South,10,3717.37,738.11
2020-03-28,P029,Toys,South,11,5137.66,531.13
2020-03-28,P035,Toys,North,4,1423.42,75.96
2020-03-28,P023,Groceries,East,2,151.42,34.72
2020-03-28,P025,Electronics,West,3,1294.84,185.33
2020-03-28,P049,Electronics,South,9,375.0,111.69
2020-03-28,P031,Electronics,North,9,553.69,86.1
2020-03-28,P044,Toys,North,9,836.02,229.53
2020-03-28,P013,Electronics,West,17,5118.75,924.18
2020-03-28,P008,Groceries,East,2,794.91,216.0
2020-03-28,P014,Toys,West,15,2037.43,175.57
2020-03-29,P026,Home & Kitchen,North,17,6307.68,806.72
2020-03-29,P017,Groceries,North,18,6986.3,109.14
2020-03-29,P008,Electronics,East,16,3859.0,151.52
2020-03-29,P032,Toys,West,3,1069.03,154.65
2020-03-29,P003,Clothing,South,11,4248.9,953.07
2020-03-29,P006,Clothing,South,2,522.42,19.5
2020-03-29,P033,Electronics,North,8,3728.92,99.57
2020-03-29,P035,Groceries,West,8,3743.23,408.0
2020-03-29,P019,Home & Kitchen,East,6,1868.79,89.36
2020-03-29,P024,Toys,West,18,1577.53,57.34
2020-03-30,P035,Clothing,West,5,1923.9,118.83
2020-03-30,P028,Toys,East,10,74.18,20.84
2020-03-30,P021,Toys,North,17,1342.2,205.35
2020-03-30,P023,Groceries,North,3,723.42,181.19
2020-03-30,P032,Clothing,North,8,54.48,5.23
2020-03-30,P001,Electronics,East,19,8172.41,1541.82
2020-03-30,P045,Home & Kitchen,East,12,370.94,25.7
2020-03-30,P038,Electronics,South,19,3642.37,987.09
2020-03-30,P036,Toys,North,11,5102.54,992.63
2020-03-30,P005,Home & Kitchen,West,8,2702.41,430.66
2020-03-31,P006,Home & Kitchen,North,17,5997.63,1720.08
2020-03-31,P005,Home & Kitchen,South,1,484.64,135.66
2020-03-31,P023,Clothing,East,14,6326.61,1614.1
2020-03-31,P049,Toys,South,14,4069.05,784.47
2020-03-31,P007,Electronics,South,12,2650.12,595.22
2020-03-31,P033,Electronics,West,19,1920.78,309.21
2020-03-31,P003,Electronics,South,9,3798.49,345.52
2020-03-31,P050,Groceries,North,8,663.19,6.18
2020-03-31,P025,Toys,North,15,2664.55,554.66
2020-03-31,P048,Toys,South,15,5027.75,1374.95
2020-04-01,P018,Groceries,West,11,4607.67,366.26
2020-04-01,P043,Toys,West,5,2160.84,172.45
2020-04-01,P044,Groceries,North,11,3572.73,161.43
2020-04-01,P050,Electronics,East,17,6777.35,275.49
2020-04-01,P024,Home & Kitchen,West,5,1329.96,371.01
2020-04-01,P014,Electronics,South,18,8000.64,1092.39
2020-04-01,P010,Electronics,South,16,200.18,17.04
2020-04-01,P036,Groceries,West,15,4537.11,46.68
2020-04-01,P025,Clothing,South,10,955.47,104.64
2020-04-01,P034,Toys,East,4,1946.46,129.31
2020-04-02,P043,Groceries,East,5,2297.76,281.27
2020-04-02,P003,Groceries,West,5,2272.51,548.38
2020-04-02,P014,Electronics,East,10,3520.01,119.61
2020-04-02,P050,Groceries,North,8,2154.78,568.51
2020-04-02,P016,Clothing,South,1,39.88,3.33
2020-04-02,P038,Clothing,East,18,2608.57,360.66
2020-04-02,P034,Clothing,East,13,4094.98,821.93
